Community_ID,Client1,Client2,Start_Time,End_Time
80,2047,1217,2401010452,2401021953
29,6149,2937,2401010657,2401020833
69,5989,2117,2401011126,2401020817
25,8354,4005,2401010933,2401020334
12,3262,4726,2401010421,2401021406
41,6537,9431,2401010626,2401021436
14,7249,7526,2401010628,2401020204
74,8569,7080,2401011935,2401021440
47,9064,4912,2401011757,2401020835
15,6395,6276,2401010156,2401022316
58,6761,3602,2401010154,2401020337
1,3933,7646,2401011956,2401021815
83,6010,4007,2401010710,2401021351
18,7606,7982,2401012321,2401020539
83,5766,7825,2401011206,2401020616
45,7755,6941,2401010358,2401020135
72,8894,9865,2401010343,2401021722
76,8592,3266,2401010233,2401021740
71,2401,4689,2401011126,2401021426
16,7957,9867,2401012350,2401022348
34,2536,2824,2401012024,2401022002
44,4782,3114,2401011657,2401021609
9,5534,3011,2401011459,2401021803
18,3667,1003,2401012320,2401022122
49,7997,5165,2401011455,2401020428
59,5174,2540,2401011123,2401020517
41,6029,3379,2401011059,2401021112
20,4479,9019,2401011042,2401020616
5,5879,5974,2401011748,2401021828
86,4061,9960,2401011412,2401021017
95,6571,4488,2401011913,2401020214
20,8121,3950,2401011322,2401020513
57,3726,4862,2401011108,2401020854
73,8013,4722,2401011926,2401021916
92,9008,4054,2401011209,2401021957
11,6428,3690,2401010646,2401020901
69,1462,8389,2401010822,2401021208
2,8367,4385,2401011206,2401020413
80,8592,6564,2401011642,2401021554
19,2884,7477,2401011121,2401022103
65,6595,4695,2401011901,2401020347
16,9106,2381,2401010212,2401021058
29,8729,9296,2401012132,2401022156
47,3070,4463,2401011035,2401021456
92,8323,5330,2401010044,2401021720
31,4013,3471,2401011752,2401021845
93,7794,4150,2401011104,2401021015
3,6808,4546,2401012218,2401020713
71,6617,6617,2401010318,2401020718
1,9605,5603,2401010842,2401021004
50,9420,5998,2401011504,2401020242
8,1719,6846,2401011849,2401020637
62,5357,1788,2401012240,2401021157
97,4027,4425,2401011808,2401020842
27,5971,4033,2401011910,2401020925
49,7092,2242,2401011810,2401020545
42,5984,8644,2401010918,2401020143
17,1563,1915,2401012128,2401021908
80,2187,2712,2401011108,2401021942
19,4291,5086,2401010135,2401020306
22,8115,8512,2401011148,2401020014
5,7127,2095,2401011443,2401020811
46,4820,8548,2401010659,2401021812
59,5113,6940,2401011831,2401022257
79,2614,7060,2401010751,2401020418
58,9931,5985,2401010221,2401021418
69,3960,7523,2401011227,2401022018
27,4486,5274,2401011555,2401020256
8,7977,7218,2401012345,2401020754
80,4805,4831,2401011210,2401021958
1,4872,7374,2401011328,2401021625
45,2006,2748,2401011322,2401022316
7,3463,7345,2401010555,2401020748
99,3966,5839,2401010004,2401022244
85,2455,2593,2401011746,2401020032
18,7416,5612,2401012104,2401022223
9,6568,4587,2401012103,2401022303
53,3924,9051,2401010029,2401020935
100,7434,6885,2401011140,2401020207
30,4078,5329,2401012330,2401022043
12,4567,5447,2401011547,2401020755
100,2228,8199,2401010242,2401021625
67,9185,5557,2401010402,2401022205
3,9209,5580,2401012123,2401021547
73,3156,9300,2401010403,2401020142
61,3417,3366,2401011639,2401021946
77,5784,8438,2401010906,2401021034
4,2514,6892,2401011209,2401021159
48,2628,9310,2401010458,2401020432
15,1347,8403,2401011345,2401020443
100,3593,3175,2401011105,2401022135
38,4873,5194,2401010531,2401020026
15,5109,3604,2401011759,2401020500
18,8268,6012,2401010356,2401021603
59,5429,2589,2401012350,2401021040
66,8908,9745,2401011018,2401021035
99,1698,3244,2401012207,2401021850
5,4602,2945,2401010939,2401020731
19,8552,3481,2401012048,2401022240
4,2554,3439,2401011113,2401021103
61,4791,8973,2401011616,2401021353
22,6406,4832,2401011107,2401020619
91,2556,8781,2401011155,2401020400
89,4171,6641,2401010307,2401020742
24,9723,2711,2401011642,2401020537
95,3536,1918,2401012204,2401020221
78,9632,7401,2401011036,2401020409
56,3981,9908,2401011803,2401021153
20,5699,5081,2401011050,2401021629
53,9952,3394,2401010139,2401021951
11,5959,9103,2401011822,2401020852
32,7899,4648,2401010958,2401021140
50,1326,4277,2401010640,2401021959
89,4899,3696,2401010032,2401021453
9,2281,2096,2401010349,2401022147
69,8753,9684,2401011752,2401021739
4,5879,5586,2401010832,2401020438
100,2024,3290,2401010906,2401022004
58,2754,7990,2401010537,2401020132
74,1127,9710,2401010636,2401021308
81,7132,9637,2401011358,2401021201
1,2681,9662,2401010010,2401020912
1,5083,1912,2401011853,2401022050
65,3520,5450,2401011844,2401020934
74,9474,1351,2401010231,2401020219
74,6816,8299,2401010802,2401020055
7,3932,9601,2401012200,2401021918
93,8639,8659,2401011410,2401020956
37,2029,7317,2401012241,2401021205
74,2606,8706,2401011413,2401021939
100,5649,6569,2401010607,2401020039
59,9590,4174,2401011045,2401020251
54,8411,6687,2401011941,2401020219
65,5458,2729,2401011843,2401020428
98,3748,5761,2401012250,2401022144
1,2939,7129,2401010058,2401021509
78,8679,2911,2401010245,2401021751
31,6742,6009,2401011236,2401021924
52,5717,4859,2401010753,2401020024
61,5806,7835,2401011947,2401021500
87,8918,5733,2401010202,2401021725
11,3969,5423,2401010130,2401021831
59,9625,4283,2401011615,2401020743
23,7859,8007,2401010341,2401022008
63,3049,4322,2401010716,2401020858
36,6113,1140,2401010908,2401020336
92,8743,6363,2401010427,2401021006
7,7819,9265,2401011155,2401021736
19,1251,5456,2401012140,2401022129
97,5998,5937,2401012325,2401021318
74,1994,8275,2401010312,2401020008
10,7021,9856,2401011601,2401020814
85,9758,4873,2401011421,2401020331
17,6555,2739,2401011359,2401022203
44,6066,3708,2401010729,2401022156
97,2596,3402,2401010055,2401020500
50,3678,9865,2401010914,2401021931
24,7460,4721,2401011727,2401021957
74,5178,9301,2401010217,2401021009
17,1630,1773,2401011735,2401022216
60,4808,7762,2401011107,2401020413
13,1743,6810,2401012351,2401021428
89,1041,7923,2401010112,2401022349
9,5245,9236,2401011854,2401020407
65,1980,4397,2401011358,2401021123
75,2460,2114,2401011143,2401020335
76,6008,7628,2401012140,2401022137
88,6927,4904,2401010407,2401021104
94,5441,3774,2401011903,2401020405
61,7701,2282,2401012204,2401020341
37,6708,7454,2401010158,2401020246
45,4743,9595,2401010553,2401020229
5,5585,8634,2401010208,2401021215
5,1902,8752,2401011737,2401021459
65,8818,3618,2401010935,2401021557
60,7263,9351,2401010006,2401021552
16,4653,2411,2401011142,2401020111
39,9126,1782,2401010105,2401020150
80,8783,7604,2401010125,2401020929
1,1307,9934,2401011327,2401020734
90,7061,3860,2401012349,2401020631
98,4634,8140,2401010146,2401021255
91,9249,4453,2401011212,2401021352
96,1339,8609,2401012104,2401022021
96,4046,1786,2401010709,2401020245
15,9639,3492,2401010923,2401021532
25,2922,9396,2401012139,2401020404
6,4882,2752,2401012243,2401020458
89,9570,7697,2401012023,2401020259
12,3296,7857,2401011149,2401022336
61,9154,8345,2401011302,2401021526
80,6734,5375,2401010146,2401022250
49,4944,7567,2401011017,2401020005
63,4404,7006,2401011350,2401022159
92,6899,7681,2401010121,2401020454
36,9079,4416,2401010309,2401020947
67,1692,4080,2401010622,2401022353
26,7689,7071,2401012040,2401022207
80,3497,3309,2401010032,2401021347
44,1437,6091,2401011056,2401022321
93,7419,6171,2401012009,2401020230
78,1310,4172,2401011601,2401020605
15,8914,7621,2401010351,2401021814
61,7147,6961,2401010118,2401020659
70,1941,2991,2401010619,2401021046
17,7957,7368,2401010802,2401020134
62,7067,3836,2401010451,2401020133
89,4763,9774,2401010303,2401020620
84,2329,2563,2401011803,2401021104
68,3248,8815,2401010645,2401021218
98,5828,9010,2401011009,2401022307
54,1706,6180,2401011408,2401022254
41,7689,7446,2401010947,2401021532
39,2462,5088,2401011543,2401022259
17,8592,5002,2401010410,2401021559
18,6892,4787,2401011720,2401021304
10,3050,9013,2401011117,2401020141
42,4183,4132,2401010649,2401020035
53,7064,9620,2401010411,2401020315
75,4531,6627,2401012258,2401020202
37,2990,4388,2401010115,2401021616
96,5608,9836,2401011810,2401021838
4,6758,9549,2401010114,2401020542
45,7252,3087,2401011715,2401021255
26,8439,4013,2401010644,2401021655
10,5244,2462,2401011510,2401021053
43,5730,1578,2401010018,2401020835
42,7710,3147,2401012310,2401020319
81,5955,1212,2401010816,2401021758
15,1625,4407,2401010702,2401021049
37,1693,8683,2401010504,2401022012
78,4170,8919,2401012038,2401020816
71,4507,7237,2401010345,2401021303
46,1832,3076,2401012236,2401020641
96,4893,8652,2401012044,2401020507
90,7609,9833,2401010052,2401022001
45,1042,5321,2401010106,2401021405
12,1474,8122,2401010911,2401021923
4,9807,2812,2401012319,2401022043
15,2975,4709,2401010538,2401021401
91,5592,9830,2401010057,2401020956
11,1833,4299,2401011436,2401020111
51,4590,6150,2401011923,2401021106
29,4723,8571,2401010959,2401020048
35,8656,9895,2401011037,2401021308
86,7359,7785,2401010743,2401020158
100,3425,4551,2401010734,2401021239
55,1513,8263,2401011907,2401022003
52,9854,2593,2401012053,2401020742
45,7787,3700,2401010042,2401020253
89,7734,6398,2401011623,2401022050
44,4753,5894,2401010951,2401021120
70,2965,3240,2401012113,2401021345
50,2642,5629,2401011311,2401020705
46,8658,5532,2401011226,2401020815
90,1210,1404,2401011338,2401022335
19,2598,5438,2401010005,2401020723
81,9835,2004,2401012242,2401020750
45,7991,4319,2401011950,2401021516
15,8917,5932,2401011552,2401022116
69,6039,1642,2401011454,2401022205
77,2106,3339,2401012051,2401021539
22,3782,4587,2401010556,2401021316
38,4880,2617,2401012312,2401020226
64,7964,3622,2401010317,2401020244
77,2760,5788,2401012244,2401020250
3,7294,7977,2401011048,2401021259
73,2862,3144,2401010959,2401021633
63,4035,7035,2401010723,2401020548
43,7471,1173,2401011406,2401020335
3,8604,7182,2401011832,2401020610
88,8356,7241,2401012121,2401022353
93,9341,3857,2401010524,2401021809
2,9035,5220,2401010757,2401020153
76,7715,4884,2401010654,2401020037
32,1045,8576,2401011105,2401020253
92,6771,4468,2401011332,2401022158
15,7918,2768,2401010145,2401020051
62,6815,6334,2401012028,2401020232
92,1782,6093,2401012329,2401020755
73,6122,2119,2401011708,2401021834
97,4127,1761,2401010952,2401021312
58,3830,5406,2401012257,2401021533
87,9793,4921,2401011823,2401020841
70,1536,5841,2401010626,2401020049
24,5753,7430,2401010932,2401020332
14,7126,9327,2401012016,2401020755
66,8647,9571,2401010101,2401020307
64,1694,1223,2401010958,2401022025
85,7323,7404,2401010126,2401021205
71,2356,1192,2401011421,2401021645
19,4850,7914,2401011718,2401020547
42,4994,8955,2401011936,2401020530
91,2818,5743,2401010810,2401020949
77,5648,2189,2401011413,2401022155
83,2223,6525,2401011918,2401020911
68,1069,2116,2401010229,2401020532
17,8323,1993,2401011258,2401020129
13,4720,5970,2401011911,2401022204
71,6643,3697,2401011056,2401020128
3,7152,4941,2401011703,2401021118
24,6304,1762,2401010101,2401021649
94,4528,1024,2401011023,2401022023
19,2247,6980,2401011549,2401020237
37,5044,9408,2401011750,2401022157
36,3289,1228,2401010921,2401021154
28,4722,8565,2401012339,2401020951
73,5910,5237,2401011053,2401020857
3,1555,9365,2401010721,2401020651
31,2914,1399,2401011446,2401021837
59,7244,8742,2401011606,2401020316
1,3582,3788,2401010919,2401022317
11,1743,6400,2401010443,2401021023
54,7716,2295,2401011742,2401020828
83,8974,1907,2401011408,2401021117
49,7639,6049,2401010002,2401020035
59,5530,1712,2401010308,2401020419
40,8320,9315,2401011459,2401021259
17,9423,9140,2401011740,2401020641
81,8231,3660,2401011328,2401020311
91,4722,1753,2401010825,2401021458
88,6285,4993,2401010136,2401020622
28,9062,4841,2401012052,2401020417
55,7080,6770,2401011650,2401020404
2,1214,2234,2401012008,2401022211
50,8906,7359,2401011501,2401022333
99,9866,2584,2401011952,2401021700
2,9957,3810,2401012155,2401020721
10,5590,1440,2401010409,2401020320
57,4350,4321,2401010002,2401021237
6,3557,9180,2401011704,2401020528
38,8721,5837,2401012114,2401020410
45,3266,2643,2401011527,2401021252
70,9018,8459,2401011959,2401021909
93,4840,4959,2401010945,2401020002
60,4226,7566,2401010847,2401021231
75,7853,8414,2401010956,2401022145
11,7533,5920,2401011931,2401020330
98,8436,3742,2401011910,2401022322
66,6104,7070,2401011345,2401020720
99,2040,6179,2401010236,2401020436
63,9356,4752,2401011318,2401020148
24,7036,9093,2401011954,2401022205
63,5628,2077,2401010347,2401021751
3,4834,6927,2401011929,2401021404
38,5506,9176,2401010402,2401021413
88,6211,6444,2401010428,2401022125
32,1451,7349,2401012231,2401021850
69,9696,9997,2401010618,2401020235
65,5759,2636,2401012003,2401020432
20,4956,1825,2401011833,2401021833
60,2872,2692,2401011355,2401021043
13,5917,4610,2401011541,2401021802
75,6228,4067,2401012121,2401022127
21,9522,1832,2401011713,2401020323
17,4128,6440,2401012218,2401021032
70,7684,7373,2401010501,2401020954
77,1368,2820,2401011234,2401020014
30,6766,5254,2401010340,2401021548
45,8332,3737,2401011202,2401020231
90,2558,6268,2401012250,2401021259
50,4945,7828,2401010007,2401021051
6,9405,7562,2401010254,2401021617
29,6752,8425,2401010721,2401020436
48,1907,7006,2401010635,2401021708
7,3793,5579,2401010653,2401022132
43,4618,7642,2401012004,2401020049
26,8693,9710,2401011151,2401021204
24,6692,1299,2401011339,2401020707
16,3757,8161,2401011939,2401021532
84,7234,7678,2401010802,2401020232
75,4371,9915,2401010117,2401022312
13,1420,5136,2401011323,2401022056
16,7823,2671,2401011219,2401020111
77,3258,6450,2401011347,2401021141
47,4971,9412,2401011005,2401021539
78,8186,2255,2401011225,2401021602
31,6441,4837,2401010328,2401020614
5,1026,6095,2401010626,2401021243
63,4026,1880,2401011048,2401020258
47,8350,7566,2401011521,2401021000
85,2282,1318,2401011548,2401020725
96,3100,4350,2401011532,2401022253
89,2344,7155,2401011945,2401022118
53,2565,5283,2401011225,2401021345
21,1054,2739,2401012355,2401020906
22,2925,9569,2401011127,2401021328
76,7593,4770,2401011906,2401022119
100,6045,7578,2401012042,2401020248
88,2908,4315,2401011451,2401022159
84,1832,5012,2401010004,2401020758
97,7669,5751,2401010530,2401021222
71,9594,5328,2401010031,2401020402
47,1990,3474,2401010133,2401020941
47,8186,8411,2401010230,2401020928
45,9806,4391,2401011605,2401021538
42,3581,9346,2401011905,2401020815
11,4153,5455,2401012320,2401021457
91,6776,8402,2401011314,2401020704
10,4364,4742,2401012315,2401021217
86,8794,6744,2401012212,2401021645
53,1885,1974,2401012203,2401021443
57,9001,7365,2401011103,2401020423
61,5567,8531,2401010425,2401021823
65,1827,3503,2401011857,2401021226
57,8681,5329,2401010823,2401020337
15,3717,4851,2401012035,2401020914
70,6849,7893,2401011259,2401022156
58,6259,7744,2401010832,2401020856
59,3529,4829,2401011323,2401022201
67,7557,8254,2401012316,2401020140
5,9468,3457,2401010638,2401020437
47,9394,8942,2401010431,2401020155
52,7438,8164,2401010548,2401021655
75,5170,3305,2401010742,2401021654
22,5201,8549,2401010751,2401020725
8,5185,4195,2401012259,2401020626
66,1487,5550,2401011511,2401020420
15,6720,3059,2401010815,2401020658
94,3587,1524,2401010834,2401020740
86,6320,8056,2401011717,2401021648
94,3761,1571,2401011429,2401020616
49,2529,2482,2401010951,2401022217
82,4426,7837,2401010227,2401021553
34,7770,6038,2401011340,2401020948
30,8642,7969,2401010259,2401020829
6,5777,8294,2401010649,2401020217
73,2723,1245,2401010644,2401022022
66,2880,7847,2401010736,2401020806
1,6118,5961,2401010251,2401021446
92,9242,6375,2401010934,2401021109
80,5313,1321,2401011824,2401022114
95,9965,4222,2401011454,2401020521
98,6874,3717,2401011233,2401021842
73,8041,9770,2401011439,2401022307
45,5916,6455,2401010850,2401020519
56,7128,6142,2401010642,2401021236
65,3381,6857,2401011120,2401020608
17,8260,3676,2401011930,2401020301
89,9225,1046,2401010054,2401020814
77,5248,9082,2401010750,2401020443
95,6695,4486,2401011514,2401020450
99,6460,5786,2401012315,2401022326
83,9090,9482,2401011224,2401021149
57,6573,7372,2401011615,2401020956
54,7690,6033,2401011351,2401020704
53,2530,2074,2401012316,2401021353
16,7609,9140,2401010519,2401020954
72,1078,6850,2401011716,2401020610
2,1410,1877,2401010348,2401021904
88,7324,7461,2401010809,2401020134
20,4388,6149,2401010802,2401020227
52,4725,4761,2401010301,2401020745
90,9551,7056,2401010626,2401021204
1,8133,3520,2401010625,2401020804
54,6341,4936,2401011624,2401020417
20,6847,1015,2401010631,2401022055
12,3467,7056,2401011930,2401022223
54,8322,7962,2401010428,2401022216
3,8841,1577,2401011316,2401020648
20,1663,1284,2401010212,2401020524
10,3313,1046,2401011904,2401021523
79,4468,6407,2401010201,2401021148
84,8253,3471,2401011100,2401020950
29,4876,7949,2401010810,2401022127
67,5373,8502,2401010816,2401020059
25,4853,8096,2401010959,2401021726
66,6117,3972,2401011607,2401021845
16,5612,2784,2401012226,2401021817
67,2093,3411,2401011131,2401020147
71,2679,8184,2401010901,2401021920
25,3338,4344,2401010946,2401020109
59,7527,5723,2401011750,2401021042
99,2695,6559,2401010828,2401021120
91,8626,7482,2401012129,2401021048
82,5532,1676,2401010912,2401020827
90,6252,9289,2401011926,2401020747
58,2894,7821,2401010153,2401022251
93,8223,3839,2401012044,2401021938
49,2379,9475,2401010114,2401020557
70,1875,7591,2401011853,2401021508
44,5807,3332,2401011001,2401021145
64,9311,4395,2401010605,2401021726
12,6416,5994,2401011514,2401022002
7,6421,5402,2401010849,2401020308
86,5860,9067,2401010757,2401021713
85,5840,7006,2401011022,2401022117
44,1114,8291,2401010858,2401021410
84,4714,8536,2401010407,2401021835
94,2568,5398,2401011911,2401022047
14,8727,1287,2401010942,2401020724
41,3144,3194,2401010844,2401020314
16,6613,7308,2401010310,2401021957
31,4199,5758,2401011848,2401021944
59,6084,7105,2401010752,2401020706
92,3085,3768,2401012249,2401022116
30,4350,5377,2401010237,2401022156
61,6953,1435,2401011543,2401022100
40,7165,7320,2401011259,2401020904
44,3781,2086,2401010535,2401022255
3,1163,1073,2401012312,2401021656
32,3392,3199,2401010236,2401020307
85,9372,3545,2401010652,2401020854
32,5957,6355,2401011105,2401020428
79,2400,5546,2401010232,2401020841
73,6270,6966,2401012320,2401020254
52,6701,4761,2401011132,2401021304
49,5195,9642,2401011109,2401021029
60,7506,6221,2401010116,2401020203
45,6923,2076,2401011235,2401021531
18,2929,1057,2401011717,2401022119
79,7171,6717,2401010056,2401021939
84,8581,6705,2401010610,2401022244
38,8191,3267,2401010711,2401022126
91,6998,4585,2401010938,2401021909
8,5705,5299,2401011052,2401021919
55,4237,6227,2401011317,2401020601
95,9071,9690,2401012248,2401021025
27,9339,6023,2401010149,2401021135
4,1537,6064,2401011632,2401020522
89,5345,7459,2401011930,2401021128
41,7837,9633,2401012231,2401021009
27,9735,5719,2401010153,2401021427
79,6560,2945,2401012005,2401021838
43,7136,9801,2401011012,2401021604
86,3332,3217,2401011601,2401022304
94,2497,8857,2401010049,2401022005
70,6739,6786,2401011918,2401022303
47,3709,3344,2401010315,2401020843
79,3765,9905,2401010040,2401021317
44,7950,9969,2401011020,2401020944
61,8615,2111,2401011900,2401021854
18,7633,8064,2401010409,2401020955
79,5915,3642,2401010018,2401021601
75,4920,9223,2401011154,2401020012
12,3507,1608,2401011330,2401020746
56,7561,8995,2401011544,2401021701
37,5465,1561,2401011155,2401022015
13,7522,4833,2401011650,2401022336
30,6560,8597,2401010430,2401021920
96,2440,4591,2401011216,2401021351
54,7298,2111,2401011411,2401022044
20,4979,5119,2401011114,2401020022
69,3142,8570,2401011050,2401020002
20,8849,8258,2401012031,2401021120
17,4321,3998,2401012057,2401021824
23,1260,1471,2401011547,2401021114
18,2663,8841,2401011329,2401022157
45,7315,3118,2401011219,2401021001
39,2542,1567,2401011725,2401020328
23,9432,1023,2401010939,2401021048
56,2517,9132,2401010730,2401021552
90,3893,7166,2401010537,2401020902
97,2507,4495,2401011129,2401022025
5,8081,9708,2401011201,2401021632
100,9476,8627,2401011043,2401020840
88,9340,6171,2401011510,2401020652
48,5386,1437,2401010511,2401021403
17,9934,6646,2401010640,2401020502
69,6219,2137,2401010600,2401021711
36,6964,5642,2401011414,2401021755
10,6003,6798,2401010719,2401020047
19,6487,8107,2401010857,2401021222
85,3306,5454,2401011723,2401021921
49,4526,1258,2401010224,2401021923
30,9281,2446,2401010056,2401020101
58,7607,1394,2401010451,2401022342
28,1105,6284,2401010124,2401021520
9,5291,7591,2401011858,2401021618
15,6126,6861,2401010600,2401021306
50,1597,9992,2401011614,2401021940
25,3484,7135,2401011623,2401022225
54,7385,3363,2401012325,2401022128
17,3648,5665,2401010655,2401021723
78,6476,3684,2401010832,2401021141
22,4845,4338,2401011353,2401020213
70,4090,4997,2401011046,2401020327
89,6336,7903,2401011546,2401022257
27,7094,5697,2401011313,2401022345
75,9768,8197,2401012006,2401021349
27,3232,1253,2401011157,2401022217
79,5643,8060,2401011227,2401020800
57,3876,4164,2401011910,2401021715
2,3580,9162,2401011541,2401021609
57,1298,7087,2401011024,2401021238
55,4587,7672,2401010341,2401021557
89,2872,9177,2401010915,2401021415
22,5746,5466,2401011417,2401022354
75,7509,4291,2401011615,2401021631
75,2699,1874,2401011329,2401021422
21,1370,5103,2401011429,2401022052
44,3818,3612,2401011759,2401020931
8,4700,3407,2401011229,2401020800
46,2604,9560,2401010312,2401020121
53,4636,6522,2401012257,2401022006
97,7758,7539,2401012258,2401020749
31,6418,1249,2401010104,2401021702
1,6694,7008,2401012110,2401020213
31,8284,2202,2401011719,2401022305
95,5894,4417,2401011024,2401022246
94,9980,9914,2401012153,2401021824
46,1695,7187,2401011838,2401020318
31,3912,1497,2401010253,2401022157
56,6502,8149,2401011133,2401021311
48,8955,4844,2401010127,2401020801
89,4776,9725,2401011328,2401021746
38,3019,3170,2401012015,2401021750
6,7526,9142,2401012231,2401022158
19,7567,5710,2401012201,2401022238
56,8748,6863,2401010113,2401022002
41,7867,8763,2401011801,2401022212
45,1292,9340,2401011933,2401021623
71,3648,7441,2401010634,2401020718
21,3651,8688,2401011216,2401020241
80,3119,6176,2401011853,2401022110
73,2849,7418,2401011823,2401020548
46,6650,4781,2401011031,2401020433
53,1029,8300,2401011607,2401022039
29,3900,3822,2401010252,2401021823
63,5632,1836,2401011828,2401021405
29,5372,1682,2401011536,2401020932
11,6084,9024,2401011152,2401022242
6,7526,3814,2401010923,2401021116
96,7714,4596,2401010050,2401020904
29,3025,7172,2401011237,2401022010
91,1415,5584,2401010920,2401021042
54,2785,4684,2401011628,2401022147
7,6806,9335,2401012213,2401020714
67,6912,8569,2401010833,2401022310
57,3427,5586,2401011400,2401021340
79,9389,3656,2401010805,2401021423
32,3132,1240,2401011733,2401020749
75,4323,5429,2401011242,2401021946
92,4504,1444,2401010338,2401020629
31,9284,9391,2401010308,2401021623
67,5375,6496,2401010723,2401021052
19,8829,7117,2401010929,2401020633
92,9533,1777,2401010610,2401021704
43,6538,2117,2401010813,2401022223
38,4465,6968,2401010811,2401020443
56,5327,7805,2401012048,2401021017
56,8248,2538,2401011838,2401020603
28,7054,9355,2401011515,2401022227
69,8477,9242,2401010356,2401021551
47,3642,5368,2401010240,2401022112
81,3674,2938,2401011154,2401020952
97,3086,1172,2401011401,2401020955
60,3073,3915,2401010456,2401021937
75,7137,7958,2401011133,2401022058
63,7113,1292,2401012335,2401021729
1,2398,5237,2401010453,2401022233
14,9660,2018,2401011155,2401021623
33,2886,1465,2401011756,2401020959
7,8061,6148,2401010701,2401021548
87,5951,2238,2401012309,2401020236
86,9233,9295,2401010430,2401022144
39,7664,9049,2401010314,2401022225
81,7006,8014,2401010105,2401021041
41,6746,7898,2401010311,2401021045
10,6334,9955,2401010838,2401021206
11,4763,3689,2401010759,2401020510
73,6926,4883,2401010451,2401020720
90,5272,9898,2401011413,2401021335
10,3739,1601,2401010735,2401020939
28,5227,3507,2401010701,2401022321
47,3019,9274,2401011512,2401021540
13,6253,2838,2401010507,2401020545
59,5276,6965,2401012220,2401020526
7,5458,6922,2401011919,2401022303
63,2114,7152,2401012338,2401020010
5,5619,7851,2401010830,2401021217
6,8558,6129,2401012010,2401022251
45,6207,7822,2401012159,2401020220
88,1911,2291,2401010219,2401022027
26,1936,3276,2401011310,2401021354
58,5932,8462,2401011002,2401021629
29,5230,1061,2401011406,2401022102
38,9696,4513,2401010331,2401021315
33,5545,7345,2401011047,2401020404
12,4630,2153,2401011957,2401022046
96,7327,5582,2401012030,2401022236
68,6090,2647,2401011437,2401022051
59,3340,1274,2401010533,2401020544
77,1045,1500,2401011403,2401022009
81,6582,4325,2401010936,2401022039
61,4429,2376,2401010227,2401020609
3,5613,4902,2401012050,2401022047
17,3418,2417,2401010350,2401022218
80,5472,9408,2401011829,2401021440
49,2750,6174,2401012329,2401020504
20,9660,3520,2401011344,2401021115
31,9815,7549,2401010403,2401021556
80,8519,2426,2401010708,2401020438
98,6940,8551,2401011751,2401020256
25,2234,8640,2401012353,2401022125
94,3192,4945,2401010516,2401021536
24,3615,3444,2401010847,2401020927
57,5473,6068,2401010143,2401021217
6,6799,5232,2401010013,2401020955
18,5316,5399,2401010106,2401021537
2,3781,8426,2401011034,2401020533
22,7142,8918,2401011846,2401021303
24,4197,8211,2401011251,2401020121
12,4285,4986,2401011334,2401021605
99,1877,4505,2401012001,2401020307
9,5967,7955,2401011806,2401022001
17,4927,5503,2401011410,2401020130
56,8208,3673,2401011742,2401021115
73,2330,4575,2401010657,2401021823
87,2018,1004,2401011157,2401021232
54,5204,7709,2401011431,2401021759
2,5918,7984,2401012018,2401021929
62,7940,4552,2401012317,2401020757
81,9993,5864,2401011837,2401020622
37,1975,8335,2401011153,2401022143
93,2692,6447,2401012223,2401020422
71,5180,8359,2401012210,2401022112
25,8540,1623,2401012123,2401022346
47,4177,6448,2401011643,2401021426
45,7619,1802,2401011837,2401021449
90,1461,9190,2401010737,2401020518
62,1903,2501,2401010057,2401021536
60,9973,4443,2401011610,2401021713
92,1299,2842,2401010921,2401020953
77,9626,3138,2401010507,2401020456
43,4128,3874,2401011742,2401021732
23,3833,7528,2401010137,2401022138
54,1635,6207,2401011910,2401021447
100,3967,2850,2401011247,2401020232
16,1521,5702,2401011634,2401020152
5,7012,4055,2401010444,2401021106
77,3020,3587,2401010733,2401022200
62,5126,9883,2401010545,2401020916
33,9425,1965,2401010803,2401021900
46,4549,6032,2401010445,2401020442
80,7649,3217,2401011220,2401020122
82,7301,9492,2401010425,2401022129
60,1415,2841,2401011955,2401020803
46,6607,6386,2401011329,2401020232
48,2593,7684,2401011831,2401021509
9,2031,8329,2401011801,2401022037
19,4768,3750,2401012308,2401021504
24,1725,6710,2401011237,2401021728
71,2126,6600,2401011557,2401021509
38,2077,8345,2401010955,2401020250
76,9054,4536,2401012051,2401021105
80,1807,7031,2401012209,2401020323
83,5791,7253,2401011927,2401021215
43,8874,5428,2401010617,2401022058
21,5800,6737,2401010409,2401022350
42,9342,5695,2401010233,2401021841
46,1749,5174,2401010217,2401020739
77,6775,9326,2401010557,2401021817
64,1792,2660,2401010816,2401020526
96,5827,6874,2401010451,2401021012
16,9804,9115,2401010259,2401020158
65,7376,7749,2401010529,2401020733
36,8006,1276,2401012245,2401022105
34,4581,1487,2401012252,2401020850
62,7891,7007,2401010654,2401022002
42,6053,1608,2401011235,2401020153
19,7407,6012,2401010457,2401021109
81,3067,4710,2401010323,2401022238
11,9550,1274,2401010913,2401020148
45,3352,6815,2401011758,2401021219
90,7336,7934,2401011526,2401020931
85,2639,4789,2401011346,2401020849
1,6353,1727,2401010738,2401020322
97,2465,3578,2401011638,2401022334
71,2304,2861,2401011036,2401020122
50,7883,5372,2401011854,2401020050
36,7315,7531,2401011654,2401021419
45,8418,8394,2401011313,2401021647
4,5501,4042,2401011945,2401022016
16,7567,1626,2401011113,2401022204
6,7592,6085,2401010949,2401021042
